datacoverage,elevation,elevationUnit,id,latitude,longitude,maxdate,mindate,name,square_diagonal,query_count,query_long,query_lat,dist_from_center,p_name
0.9915,533.4,METERS,GHCND_USC00325479,46.8127,-100.9097,2018-09-04,1913-07-16,"MANDAN EXPERIMENT STATION, ND US",1.4860167413759995,12,-101.21019890625,47.161170250000005,0.4601424864023228,Oliver II
0.9203,577.0,METERS,GHCND_USC00328840,47.5213,-100.8883,2018-10-07,1912-09-01,"TURTLE LAKE, ND US",1.4860167413759995,12,-101.21019890625,47.161170250000005,0.48302416366057904,Oliver II
0.9098,178.6,METERS,GHCND_USC00202423,44.2838,-83.5036,2018-10-17,1890-04-01,"EAST TAWAS, MI US",2.567836929097727,15,-83.30756461363637,43.731447045454544,0.5861089140269344,Brookfield Wind Park
0.9637,179.8,METERS,GHCND_USW00094898,44.02194,-82.79306,2018-10-15,1999-06-24,"PORT HOPE, MI US",2.567836929097727,15,-83.30756461363637,43.731447045454544,0.5908478265117552,Brookfield Wind Park
0.8035,256.6,METERS,GHCND_USC00203527,44.3127,-83.8272,2009-09-30,2002-02-01,"HALE 5 SSW, MI US",2.567836929097727,15,-83.30756461363637,43.731447045454544,0.7796639865538885,Brookfield Wind Park
0.996,951.9,METERS,GHCND_USW00003030,36.68167,-101.50528,2018-10-16,1998-12-01,"GUYMON MUNICIPAL AIRPORT, OK US",3.6976851779007265,17,-101.03028548979589,36.42180519727892,0.541432821703033,Palo Duro
0.8825,999.1,METERS,GHCND_USC00343628,36.5913,-101.618,2018-10-14,1910-02-15,"GOODWELL RESEARCH STATION, OK US",3.6976851779007265,17,-101.03028548979589,36.42180519727892,0.611667257300823,Palo Duro
0.9936,930.9,METERS,GHCND_USW00003024,35.695,-101.395,2018-10-16,1997-06-01,"BORGER HUTCHINSON CO AIRPORT, TX US",3.6976851779007265,17,-101.03028548979589,36.42180519727892,0.8131804650537755,Palo Duro
1.0,180.4,METERS,GHCND_USW00014923,41.46528,-90.52333,2018-10-16,1943-05-24,"MOLINE QUAD CITY INTERNATIONAL AIRPORT, IL US",2.567836929097727,15,-90.14768795999998,41.2341649,0.4410454984050768,Bishop Hill II
0.9944,228.6,METERS,GHCND_USW00094982,41.61389,-90.59139,2018-10-16,1996-07-01,"DAVENPORT MUNICIPAL AIRPORT, IA US",2.567836929097727,15,-90.14768795999998,41.2341649,0.5840056950665675,Bishop Hill II
0.9999,198.1,METERS,GHCND_USW00014842,40.6675,-89.6839,2018-10-16,1943-05-04,"PEORIA INTERNATIONAL AIRPORT, IL US",2.567836929097727,15,-90.14768795999998,41.2341649,0.7322625080754648,Bishop Hill II
0.9932,497.4,METERS,GHCND_USC00391076,44.3252,-96.7686,2018-10-16,1893-01-01,"BROOKINGS 2 NE, SD US",2.139864107581439,14,-96.41857516999998,44.30642763999998,0.35052786353800164,Minn-Dakota
0.9571,501.1,METERS,GHCND_USC00395090,43.9905,-97.0925,2018-10-17,1961-10-01,"MADISON 2 SE, SD US",2.139864107581439,14,-96.41857516999998,44.30642763999998,0.7443016526963468,Minn-Dakota
0.9561,435.9,METERS,GHCND_USC00397666,43.5877,-96.73,2018-10-17,2011-01-01,"SIOUX FALLS WEATHER FORECAST OFFICE AIRPORT, SD US",2.139864107581439,14,-96.41857516999998,44.30642763999998,0.783297418124487,Minn-Dakota
0.8412,570.0,METERS,GHCND_USC00355734,45.4825,-120.7236,2018-10-11,1897-11-01,"MORO, OR US",2.567836929097727,15,-120.56081076923078,45.558853653846164,0.1798060458107406,Klondike IIIA
0.9975,71.6,METERS,GHCND_USW00024219,45.6194,-121.1661,2018-10-15,1948-07-01,"DALLESPORT AIRPORT, WA US",2.567836929097727,15,-120.56081076923078,45.558853653846164,0.6083098823114494,Klondike IIIA
0.9283,253.0,METERS,GHCND_USC00456768,46.2014,-119.758,2018-10-17,1925-07-01,"PROSSER, WA US",2.567836929097727,15,-120.56081076923078,45.558853653846164,1.0282854361258722,Klondike IIIA
0.9945,1408.8,METERS,GHCND_USC00057866,37.36944,-102.74278,2002-05-31,1956-09-01,"SPRINGFIELD 7 WSW, CO US",1.2383472844799996,11,-102.63663962962956,37.70066388888889,0.3478146673058164,Colorado Green Wind Project (Lamar)
0.987,1129.0,METERS,GHCND_USW00003013,38.07,-102.68806,2018-10-16,1996-07-01,"LAMAR MUNICIPAL AIRPORT, CO US",1.2383472844799996,11,-102.63663962962956,37.70066388888889,0.37289840098840765,Colorado Green Wind Project (Lamar)
0.9991,1335.9,METERS,GHCND_USW00003028,37.28333,-102.61389,2018-10-16,1998-07-01,"SPRINGFIELD COMANCHE NATIONAL GRASSLAND, CO US",1.2383472844799996,11,-102.63663962962956,37.70066388888889,0.41795349078983296,Colorado Green Wind Project (Lamar)
0.6424,181.1,METERS,GHCND_USW00014834,41.5,-88.16667,2018-10-17,1893-11-01,"JOLIET, IL US",2.567836929097727,15,-88.05078999029128,41.00303537864077,0.5102960038377903,Pilot Hill
0.7581,230.1,METERS,GHCND_USW00014806,40.313,-88.1598,2018-10-15,1893-01-01,"RANTOUL, IL US",2.567836929097727,15,-88.05078999029128,41.00303537864077,0.6985928757098803,Pilot Hill
0.9573,189.0,METERS,GHCND_USC00111577,41.7372,-87.7775,2018-10-16,1928-02-29,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2.567836929097727,15,-88.05078999029128,41.00303537864077,0.7833805652739623,Pilot Hill
0.9902,330.7,METERS,GHCND_USC00341750,35.0488,-97.9158,2018-10-15,1953-06-01,"CHICKASHA EXPERIMENT STATION, OK US",2.139864107581439,14,-97.9837017903226,35.27995458064515,0.2409213425212682,Minco Wind
0.9213,391.7,METERS,GHCND_USW00013967,35.3889,-97.6006,2018-10-16,1941-12-14,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",2.139864107581439,14,-97.9837017903226,35.27995458064515,0.3982914587921557,Minco Wind
0.9875,395.3,METERS,GHCND_USW00003954,35.53417,-97.64694,2018-10-16,1996-08-01,"OKLAHOMA CITY WILEY POST AIRPORT, OK US",2.139864107581439,14,-97.9837017903226,35.27995458064515,0.42194073382294267,Minco Wind
0.9285,484.6,METERS,GHCND_USC00341445,36.06167,-98.59,2002-08-31,1943-05-06,"CANTON, OK US",3.0814043149172723,16,-98.69177532478635,35.97820294017095,0.1316243397395475,Mammoth Plains
0.5464,585.8,METERS,GHCND_USW00003932,35.3568,-99.2042,2018-10-16,1958-08-17,"CLINTON SHERMAN AIRPORT, OK US",3.0814043149172723,16,-98.69177532478635,35.97820294017095,0.8054319721869256,Mammoth Plains
0.9526,365.8,METERS,GHCND_USC00343740,36.7425,-98.133,2018-09-10,1946-03-12,"GREAT SALT PLAINS DAM, OK US",3.0814043149172723,16,-98.69177532478635,35.97820294017095,0.9467733938242144,Mammoth Plains
0.9252,765.0,METERS,GHCND_USW00023041,32.2443,-101.4537,2018-10-17,1948-01-01,"BIG SPRING, TX US",3.0814043149172723,16,-101.44834114925372,32.48637265671642,0.24213196486846789,Gunsight
0.9964,694.9,METERS,GHCND_USC00414967,33.06417,-101.04889,2018-10-17,1994-05-01,"LAKE ALAN HENRY, TX US",3.0814043149172723,16,-101.44834114925372,32.48637265671642,0.702432196404521,Gunsight
1.0,872.3,METERS,GHCND_USW00023023,31.9475,-102.2086,2018-10-16,1930-06-01,"MIDLAND INTERNATIONAL AIRPORT, TX US",3.0814043149172723,16,-101.44834114925372,32.48637265671642,0.9318676195118428,Gunsight
0.9973,597.7,METERS,GHCND_USW00094949,40.6005,-98.4258,2018-10-16,1996-07-03,"HASTINGS MUNICIPAL AIRPORT, NE US",2.139864107581439,14,-98.42182997500001,40.278643450000004,0.32188103373202687,Cottonwood Wind
0.9792,590.7,METERS,GHCND_USC00253660,40.6471,-98.3835,2018-10-17,1894-11-01,"HASTINGS 4 N, NE US",2.139864107581439,14,-98.42182997500001,40.278643450000004,0.37044488958737465,Cottonwood Wind
0.9627,545.0,METERS,GHCND_USC00251684,40.5208,-98.0536,2018-10-17,1971-07-01,"CLAY CENTER, NE US",2.139864107581439,14,-98.42182997500001,40.278643450000004,0.4407188550497991,Cottonwood Wind
0.9285,484.6,METERS,GHCND_USC00341445,36.06167,-98.59,2002-08-31,1943-05-06,"CANTON, OK US",2.567836929097727,15,-98.97953986440676,36.14897428813559,0.39920338762202023,Seiling 2
0.9749,618.7,METERS,GHCND_USC00343304,36.54417,-99.535,2012-03-31,1940-07-01,"FORT SUPPLY, OK US",2.567836929097727,15,-98.97953986440676,36.14897428813559,0.6817005302251674,Seiling 2
0.6758,667.8,METERS,GHCND_USW00013975,36.2967,-99.7689,2018-10-16,1904-05-01,"GAGE AIRPORT, OK US",2.567836929097727,15,-98.97953986440676,36.14897428813559,0.8030643247023416,Seiling 2
0.7781,700.1,METERS,GHCND_USC00418566,33.47917,-100.87611,2018-10-16,1911-05-01,"SPUR, TX US",2.567836929097727,15,-101.10492274666662,33.83904824666667,0.4264594065805063,Wake
0.5731,989.1,METERS,GHCND_USC00415410,33.6897,-101.8219,2018-10-17,1911-03-01,"LUBBOCK 9 N, TX US",2.567836929097727,15,-101.10492274666662,33.83904824666667,0.732366902979572,Wake
0.981,991.8,METERS,GHCND_USW00023042,33.6656,-101.8231,2018-10-16,1945-08-10,"LUBBOCK INTERNATIONAL AIRPORT, TX US",2.567836929097727,15,-101.10492274666662,33.83904824666667,0.7388253254167868,Wake
0.8059,271.3,METERS,GHCND_USC00128784,40.2233,-86.1086,2018-10-17,1971-08-01,"TIPTON 5 SW, IN US",1.7832200896511994,13,-85.86404207199998,40.34003668000001,0.27099083490975806,Wildcat I
0.9646,229.2,METERS,GHCND_USC00121303,39.9617,-86.0585,2018-10-16,1998-12-01,"CARMEL 3 E, IN US",1.7832200896511994,13,-85.86404207199998,40.34003668000001,0.4253851539434488,Wildcat I
0.9661,285.6,METERS,GHCND_USW00094895,40.23417,-85.39361,2018-10-16,1962-10-01,"MUNCIE DELAWARE CO AIRPORT, IN US",1.7832200896511994,13,-85.86404207199998,40.34003668000001,0.4821971467153444,Wildcat I
0.9936,930.9,METERS,GHCND_USW00003024,35.695,-101.395,2018-10-16,1997-06-01,"BORGER HUTCHINSON CO AIRPORT, TX US",3.6976851779007265,17,-101.10074829464286,35.33031078571428,0.4685960831269507,Grandview II (Colbeck's Corner)
0.9952,894.9,METERS,GHCND_USC00418040,35.7048,-101.5492,2018-10-17,1993-10-01,"SANFORD DAM, TX US",3.6976851779007265,17,-101.10074829464286,35.33031078571428,0.5842526026078652,Grandview II (Colbeck's Corner)
0.9492,1098.5,METERS,GHCND_USW00023047,35.2295,-101.7042,2018-10-16,1943-03-01,"AMARILLO AIRPORT, TX US",3.6976851779007265,17,-101.10074829464286,35.33031078571428,0.611814330671305,Grandview II (Colbeck's Corner)
0.9856,382.5,METERS,GHCND_USW00003981,34.34444,-98.98306,2018-10-16,1998-02-01,"FREDERICK MUNICIPAL AIRPORT, OK US",2.139864107581439,14,-99.07437594999999,34.112216409999995,0.24953235957865555,Electra Wind
0.619,386.8,METERS,GHCND_USC00348879,34.43972,-99.1375,2018-08-31,1938-07-03,"TIPTON 4 S, OK US",2.139864107581439,14,-99.07437594999999,34.112216409999995,0.33353147850134984,Electra Wind
0.8552,355.7,METERS,GHCND_USC00414982,33.7542,-99.1442,2018-10-17,1962-04-01,"LAKE KEMP, TX US",2.139864107581439,14,-99.07437594999999,34.112216409999995,0.3647617685389877,Electra Wind
0.9386,294.1,METERS,GHCND_USC00122825,40.2538,-85.1484,2018-10-17,1893-01-01,"FARMLAND 5 NNW, IN US",2.139864107581439,14,-84.94752180701755,40.32258831578949,0.21232965126200937,Bluff Point
0.9661,285.6,METERS,GHCND_USW00094895,40.23417,-85.39361,2018-10-16,1962-10-01,"MUNCIE DELAWARE CO AIRPORT, IN US",2.139864107581439,14,-84.94752180701755,40.32258831578949,0.4547663955102575,Bluff Point
0.9979,241.1,METERS,GHCND_USW00014827,40.9705,-85.2063,2018-10-16,1939-08-01,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",2.139864107581439,14,-84.94752180701755,40.32258831578949,0.6976787969400848,Bluff Point
0.9012,492.3,METERS,GHCND_USC00324958,48.7622,-98.3447,2018-10-17,1897-04-01,"LANGDON EXPERIMENTAL FARM, ND US",2.139864107581439,14,-98.28708083333335,48.621941916666664,0.1516321150274596,Langdon (2008)
0.9929,298.0,METERS,GHCND_CA005021849,49.1833,-98.0833,2018-10-15,1999-12-01,"MORDEN CDA CS, CA",2.139864107581439,14,-98.28708083333335,48.621941916666664,0.5972014113828902,Langdon (2008)
0.9294,446.2,METERS,GHCND_USW00014912,48.1069,-98.868,2014-07-02,1921-01-01,"DEVILS LAKE KDLR, ND US",2.139864107581439,14,-98.28708083333335,48.621941916666664,0.776360260526219,Langdon (2008)
0.9965,291.1,METERS,GHCND_USW00094989,41.99056,-93.61889,2018-10-16,1996-10-01,"AMES MUNICIPAL AIRPORT, IA US",3.0814043149172723,16,-93.39163802999995,42.23525024999999,0.33394127674481505,Story II (aka Garden Wind)
0.9986,335.0,METERS,GHCND_USC00130200,42.0208,-93.7741,2018-10-10,1964-11-01,"AMES 8 WSW, IA US",3.0814043149172723,16,-93.39163802999995,42.23525024999999,0.4384815483248741,Story II (aka Garden Wind)
0.9938,296.9,METERS,GHCND_USW00094988,42.11056,-92.91611,2018-10-16,1996-10-01,"MARSHALLTOWN MUNICIPAL AIRPORT, IA US",3.0814043149172723,16,-93.39163802999995,42.23525024999999,0.4916040741904953,Story II (aka Garden Wind)
0.9731,650.7,METERS,GHCND_USC00141383,38.7978,-99.723,2018-10-17,1949-08-01,"CEDAR BLUFF DAM, KS US",2.567836929097727,15,-99.73485143243245,38.671292756756756,0.1270611626096141,Cedar Bluff
0.9891,612.6,METERS,GHCND_USC00143527,38.8586,-99.3358,2018-10-17,1892-07-01,"HAYS 1 S, KS US",2.567836929097727,15,-99.73485143243245,38.671292756756756,0.4408242836979037,Cedar Bluff
0.842,666.9,METERS,GHCND_USW00093990,39.37556,-99.82972,2018-10-16,1907-02-01,"HILL CITY MUNICIPAL AIRPORT, KS US",2.567836929097727,15,-99.73485143243245,38.671292756756756,0.7106281693106152,Cedar Bluff
0.82,1837.9,METERS,GHCND_USW00003068,38.76667,-104.3,2018-10-15,2006-05-01,"BULLSEYE AUXILIARY AIRFIELD USAFA, CO US",1.7832200896511994,13,-104.2294311172414,38.99758829655172,0.24146061147968745,Golden West Wind Farm
0.9927,1749.2,METERS,GHCND_USC00052668,38.74028,-104.39944,2018-10-16,2010-07-01,"ELLICOTT 7 S, CO US",1.7832200896511994,13,-104.2294311172414,38.99758829655172,0.3084000319247283,Golden West Wind Farm
0.9267,1884.0,METERS,GHCND_USW00093037,38.81,-104.6884,2018-10-16,1942-09-01,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",1.7832200896511994,13,-104.2294311172414,38.99758829655172,0.4958243684449664,Golden West Wind Farm
0.9667,1638.0,METERS,GHCND_USW00093010,39.275,-103.666,2018-10-16,1948-08-01,"LIMON, CO US",2.567836929097727,15,-103.56474949600008,39.33490201599996,0.11764317269224545,Limon II
0.293,1531.6,METERS,GHCND_USC00054172,39.1438,-103.4897,2018-10-17,1893-01-01,"HUGO 1 NW, CO US",2.567836929097727,15,-103.56474949600008,39.33490201599996,0.20531051451183463,Limon II
0.9996,1333.2,METERS,GHCND_USC00059213,40.075,-103.5677,2018-10-17,1993-06-01,"WOODROW 6 NNE, CO US",2.567836929097727,15,-103.56474949600008,39.33490201599996,0.740103865274857,Limon II
0.4585,291.1,METERS,GHCND_USW00014748,42.15944,-76.89194,2018-10-15,1938-07-01,"ELMIRA CORNING REGIONAL AIRPORT, NY US",2.567836929097727,15,-76.89046049253733,41.75550283582089,0.4039398736784836,Armenia Mountain
0.5986,158.5,METERS,GHCND_USW00014778,41.2433,-76.9217,2018-10-16,1901-01-30,"WILLIAMSPORT REGIONAL AIRPORT, PA US",2.567836929097727,15,-76.89046049253733,41.75550283582089,0.5131546081343085,Armenia Mountain
0.968,292.6,METERS,GHCND_USC00304174,42.4491,-76.4491,2018-10-17,1893-01-01,"ITHACA CORNELL UNIVERSITY, NY US",2.567836929097727,15,-76.89046049253733,41.75550283582089,0.8221168472486716,Armenia Mountain
0.9902,330.7,METERS,GHCND_USC00341750,35.0488,-97.9158,2018-10-15,1953-06-01,"CHICKASHA EXPERIMENT STATION, OK US",2.139864107581439,14,-98.05861103174603,35.329236825396826,0.31470590052779923,Minco II
0.9875,395.3,METERS,GHCND_USW00003954,35.53417,-97.64694,2018-10-16,1996-08-01,"OKLAHOMA CITY WILEY POST AIRPORT, OK US",2.139864107581439,14,-98.05861103174603,35.329236825396826,0.4598593746263879,Minco II
0.9213,391.7,METERS,GHCND_USW00013967,35.3889,-97.6006,2018-10-16,1941-12-14,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",2.139864107581439,14,-98.05861103174603,35.329236825396826,0.4618807201050801,Minco II
0.9283,253.0,METERS,GHCND_USC00456768,46.2014,-119.758,2018-10-17,1925-07-01,"PROSSER, WA US",2.567836929097727,15,-120.04861866379314,45.66467756034482,0.6103525087802273,South Hurlburt
0.8412,570.0,METERS,GHCND_USC00355734,45.4825,-120.7236,2018-10-11,1897-11-01,"MORO, OR US",2.567836929097727,15,-120.04861866379314,45.66467756034482,0.6991340842219044,South Hurlburt
0.9957,195.4,METERS,GHCND_USW00004113,45.82583,-119.26111,2018-10-16,1998-03-16,"HERMISTON MUNICIPAL AIRPORT, OR US",2.567836929097727,15,-120.04861866379314,45.66467756034482,0.803828342593158,South Hurlburt
0.9492,1098.5,METERS,GHCND_USW00023047,35.2295,-101.7042,2018-10-16,1943-03-01,"AMARILLO AIRPORT, TX US",3.0814043149172723,16,-102.24931347530868,34.712265246913574,0.7514522544802739,Jumbo Road
0.9862,1351.8,METERS,GHCND_USC00291963,34.5988,-103.2161,2018-10-17,1949-06-21,"CLOVIS 13 N, NM US",3.0814043149172723,16,-102.24931347530868,34.712265246913574,0.9734220803854154,Jumbo Road
0.5731,989.1,METERS,GHCND_USC00415410,33.6897,-101.8219,2018-10-17,1911-03-01,"LUBBOCK 9 N, TX US",3.0814043149172723,16,-102.24931347530868,34.712265246913574,1.1082968749711701,Jumbo Road
0.9252,765.0,METERS,GHCND_USW00023041,32.2443,-101.4537,2018-10-17,1948-01-01,"BIG SPRING, TX US",3.0814043149172723,16,-101.44557566949148,31.723092966101696,0.521270349177164,Rattlesnake
1.0,872.3,METERS,GHCND_USW00023023,31.9475,-102.2086,2018-10-16,1930-06-01,"MIDLAND INTERNATIONAL AIRPORT, TX US",3.0814043149172723,16,-101.44557566949148,31.723092966101696,0.7953393274640854,Rattlesnake
0.9977,914.7,METERS,GHCND_USW00003031,31.92056,-102.38667,2018-10-16,1998-12-01,"ODESSA SCHLEMEYER FIELD, TX US",3.0814043149172723,16,-101.44557566949148,31.723092966101696,0.9615881490492031,Rattlesnake
0.9098,178.6,METERS,GHCND_USC00202423,44.2838,-83.5036,2018-10-17,1890-04-01,"EAST TAWAS, MI US",2.567836929097727,15,-83.31563811363634,43.7703095909091,0.5468108182486212,Pheasant Run I
0.9637,179.8,METERS,GHCND_USW00094898,44.02194,-82.79306,2018-10-15,1999-06-24,"PORT HOPE, MI US",2.567836929097727,15,-83.31563811363634,43.7703095909091,0.5800049548331219,Pheasant Run I
0.8035,256.6,METERS,GHCND_USC00203527,44.3127,-83.8272,2009-09-30,2002-02-01,"HALE 5 SSW, MI US",2.567836929097727,15,-83.31563811363634,43.7703095909091,0.7455755625379259,Pheasant Run I
0.9974,347.5,METERS,GHCND_USC00214546,44.2395,-95.3152,2018-10-02,1961-01-01,"LAMBERTON SOUTHWEST RESEARCH AND OUTREACH CENTER, MN US",2.567836929097727,15,-95.95009946715325,43.87365570072993,0.7327614787227062,Fenton
0.9561,435.9,METERS,GHCND_USC00397666,43.5877,-96.73,2018-10-17,2011-01-01,"SIOUX FALLS WEATHER FORECAST OFFICE AIRPORT, SD US",2.567836929097727,15,-95.95009946715325,43.87365570072993,0.8306717184993082,Fenton
0.9989,435.3,METERS,GHCND_USW00014944,43.5778,-96.7539,2018-10-16,1932-01-01,"SIOUX FALLS FOSS FIELD, SD US",2.567836929097727,15,-95.95009946715325,43.87365570072993,0.856519639155527,Fenton
0.2393,150.6,METERS,GHCND_USW00012907,27.53333,-99.46667,2018-10-16,1965-03-15,"LAREDO INTERNATIONAL AIRPORT, TX US",3.0814043149172723,16,-98.98859915873014,27.3347443015873,0.5176755826640137,Javelina
0.7522,131.1,METERS,GHCND_USC00415060,27.5684,-99.4982,2018-10-16,1946-09-01,"LAREDO 2, TX US",3.0814043149172723,16,-98.98859915873014,27.3347443015873,0.5606139516848239,Javelina
0.9837,97.5,METERS,GHCND_USC00413060,26.558,-99.1372,2018-10-17,1962-07-01,"FALCON DAM, TX US",3.0814043149172723,16,-98.98859915873014,27.3347443015873,0.7908311577539512,Javelina
0.9863,215.8,METERS,GHCND_USC00129430,40.475,-86.9919,2018-10-17,1901-01-01,"WEST LAFAYETTE 6 NW, IN US",2.567836929097727,15,-87.01801395238098,40.60030842857142,0.1280005499206689,Meadow Lake III
0.926,182.6,METERS,GHCND_USW00014835,40.41222,-86.93694,2018-10-16,1944-01-01,"LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US",2.567836929097727,15,-87.01801395238098,40.60030842857142,0.20481758400376285,Meadow Lake III
0.8807,210.3,METERS,GHCND_USC00129670,41.0267,-86.5866,2018-05-31,1897-04-28,"WINAMAC 2 SSE, IN US",2.567836929097727,15,-87.01801395238098,40.60030842857142,0.6065704991955283,Meadow Lake III
0.9964,694.9,METERS,GHCND_USC00414967,33.06417,-101.04889,2018-10-17,1994-05-01,"LAKE ALAN HENRY, TX US",3.6976851779007265,17,-100.67412144578311,32.591459036144585,0.6032471504938317,Pyron (Roscoe III)
0.9252,765.0,METERS,GHCND_USW00023041,32.2443,-101.4537,2018-10-17,1948-01-01,"BIG SPRING, TX US",3.6976851779007265,17,-100.67412144578311,32.591459036144585,0.8533827503364013,Pyron (Roscoe III)
0.7781,700.1,METERS,GHCND_USC00418566,33.47917,-100.87611,2018-10-16,1911-05-01,"SPUR, TX US",3.6976851779007265,17,-100.67412144578311,32.591459036144585,0.910401082701324,Pyron (Roscoe III)
0.9653,584.0,METERS,GHCND_USW00023034,31.35167,-100.495,2018-10-16,1907-08-01,"SAN ANGELO MATHIS FIELD, TX US",3.6976851779007265,17,-100.66359450000006,31.12417291,0.2831590213797477,Langford
0.2272,576.1,METERS,GHCND_USC00417944,31.37083,-100.49432,2018-10-17,1947-11-01,"SAN ANGELO WEATHER FORECAST OFFICE, TX US",3.6976851779007265,17,-100.66359450000006,31.12417291,0.29915476997290025,Langford
0.8222,598.6,METERS,GHCND_USC00416499,31.45389,-100.49333,2008-01-31,1975-12-01,"O C FISHER DAM, TX US",3.6976851779007265,17,-100.66359450000006,31.12417291,0.3710840327989602,Langford
0.9974,347.5,METERS,GHCND_USC00214546,44.2395,-95.3152,2018-10-02,1961-01-01,"LAMBERTON SOUTHWEST RESEARCH AND OUTREACH CENTER, MN US",3.0814043149172723,16,-95.78957449253733,43.68387229850748,0.7305842195365988,Nobles
0.9943,407.8,METERS,GHCND_USW00014972,43.16444,-95.20167,2018-10-15,1996-10-01,"SPENCER MUNICIPAL AIRPORT, IA US",3.0814043149172723,16,-95.78957449253733,43.68387229850748,0.7845008636568512,Nobles
0.9561,435.9,METERS,GHCND_USC00397666,43.5877,-96.73,2018-10-17,2011-01-01,"SIOUX FALLS WEATHER FORECAST OFFICE AIRPORT, SD US",3.0814043149172723,16,-95.78957449253733,43.68387229850748,0.9453302312349092,Nobles
0.9977,771.1,METERS,GHCND_USW00094946,41.43333,-99.63333,2018-10-16,1999-07-31,"BROKEN BOW MUNICIPAL AIRPORT, NE US",3.6976851779007265,17,-99.55834302000001,41.458248860000005,0.07901896451624157,Broken Bow I
